FL_DATE,ORIGIN,DEST,DEP_DELAY,ARR_DELAY
8/1/2018,DFW,ICT,23,17
8/1/2018,DFW,LAX,14,-2
8/1/2018,DFW,ONT,-4,-9
8/1/2018,ONT,DFW,-12,-4
8/1/2018,RDU,MIA,-2,-9
8/1/2018,TUL,DFW,-6,2
8/1/2018,SJU,MIA,78,63
8/1/2018,DFW,TUL,1,-1
8/1/2018,TUL,DFW,-3,-1
8/1/2018,DFW,SJU,-1,0
8/1/2018,BOS,DFW,12,15
8/1/2018,DCA,ORD,-5,-31
8/1/2018,DFW,RIC,21,22
8/1/2018,RIC,DFW,29,24
8/1/2018,DFW,TUS,-4,-14
8/1/2018,TUS,DFW,-7,-20
8/1/2018,MCI,DFW,-8,-19
8/1/2018,BOS,MIA,2,-14
8/1/2018,MIA,BOS,-5,-14
8/1/2018,MCO,ORD,29,11
8/1/2018,ORD,TPA,-5,-2
8/1/2018,TPA,ORD,-2,28
8/1/2018,MSY,DFW,-9,-8
8/1/2018,ORD,MSY,62,80
8/1/2018,DFW,SNA,-7,-14
8/1/2018,LGA,DFW,6,-18
8/1/2018,ORD,DFW,219,276
8/1/2018,PHX,PDX,10,30
8/1/2018,DTW,DFW,-2,2
8/1/2018,BOS,ORD,7,-2
8/1/2018,MCO,ORD,-1,-24
8/1/2018,ORD,MSP,22,27
8/1/2018,DFW,SJC,-2,3
8/1/2018,SJC,DFW,0,-15
8/1/2018,PHL,MIA,84,94
8/1/2018,CLT,TPA,2,9
8/1/2018,TPA,CLT,11,16
8/1/2018,MIA,LGA,73,86
8/1/2018,MIA,TPA,-6,-3
8/1/2018,TPA,MIA,-5,-6
8/1/2018,MSY,ORD,48,39
8/1/2018,ORD,MSY,67,74
8/1/2018,CAE,DFW,-10,-27
8/1/2018,ORD,MCO,-2,4
8/1/2018,RDU,DFW,33,47
8/1/2018,LAS,DFW,-2,10
8/1/2018,DFW,RIC,9,9
8/1/2018,BOS,PHL,-2,3
8/1/2018,PHL,BOS,-5,-6
8/1/2018,DFW,ORD,-4,-18
8/1/2018,DFW,SNA,0,13
8/1/2018,PHX,MSP,15,32
8/1/2018,SNA,PHX,30,33
8/1/2018,DFW,MSY,1,0
8/1/2018,MSY,DFW,-5,-27
8/1/2018,BOS,JFK,-1,-10
8/1/2018,JFK,BOS,-5,0
8/1/2018,PHX,SNA,-5,-12
8/1/2018,SNA,ORD,-4,-16
8/1/2018,MIA,JFK,59,53
8/1/2018,PHL,STL,1,-16
8/1/2018,STL,PHL,-9,-5
8/1/2018,CLT,PBI,20,16
8/1/2018,PBI,CLT,12,14
8/1/2018,PHX,MIA,11,25
8/1/2018,BOS,DFW,-3,4
8/1/2018,JFK,DFW,-3,-29
8/1/2018,EWR,DFW,-4,-7
8/1/2018,ATL,MIA,-6,-20
8/1/2018,PHX,DFW,-2,-8
8/1/2018,DFW,RDU,-3,0
8/1/2018,SJC,ORD,-10,-3
8/1/2018,MIA,ORD,-3,26
8/1/2018,DEN,ORD,48,41
8/1/2018,ORD,DEN,40,43
8/1/2018,BOS,LAX,-4,-26
8/1/2018,ORD,TUS,11,1
8/1/2018,ORD,LAX,-1,-18
8/1/2018,DFW,LGA,-4,31
8/1/2018,LGA,DFW,28,43
8/1/2018,ORD,SEA,-3,10
8/1/2018,SEA,ORD,0,-10
8/1/2018,BNA,DFW,26,13
8/1/2018,DFW,BNA,26,34
8/1/2018,DFW,OMA,35,27
8/1/2018,OMA,DFW,25,22
8/1/2018,ORD,SAN,4,9
8/1/2018,MIA,BOS,-3,-19
8/1/2018,MIA,LGA,0,3
8/1/2018,ORD,BOS,51,39
8/1/2018,ORD,PIT,112,110
8/1/2018,DCA,MIA,8,-14
8/1/2018,DFW,SFO,-4,-5
8/1/2018,DFW,AUS,-3,-1
8/1/2018,DCA,MIA,-2,-16
8/1/2018,DFW,FLL,19,9
8/1/2018,FLL,DFW,37,28
8/1/2018,BWI,MIA,0,-5
8/1/2018,LAX,MIA,-6,-23
8/1/2018,BWI,DFW,81,105
8/1/2018,DFW,BWI,18,7
8/1/2018,CLT,JFK,65,80
8/1/2018,TPA,DFW,-3,0
8/1/2018,DFW,TUS,-3,69
8/1/2018,MCO,MIA,81,87
8/1/2018,MIA,MCO,-2,23
8/1/2018,DFW,MIA,0,-5
8/1/2018,MIA,DFW,-2,-17
8/1/2018,EWR,MIA,-1,-10
8/1/2018,SFO,DFW,-5,-16
8/1/2018,MIA,JFK,184,185
8/1/2018,PHX,EWR,72,86
8/1/2018,BOS,MIA,-7,-24
8/1/2018,MIA,BOS,-4,-19
8/1/2018,DFW,IND,19,11
8/1/2018,IND,DFW,9,6
8/1/2018,DFW,LAS,-3,2
8/1/2018,LAS,DFW,-2,-1
8/1/2018,DFW,AUS,-4,0
8/1/2018,ORD,RSW,-1,65
8/1/2018,DFW,LGA,-2,-6
8/1/2018,SAN,MIA,-1,-15
8/1/2018,MCO,LGA,65,62
8/1/2018,ORD,EWR,0,-4
8/1/2018,DFW,IAD,-7,-5
8/1/2018,IAD,DFW,-7,5
8/1/2018,ORD,SEA,44,33
8/1/2018,SEA,ORD,19,21
8/1/2018,SLC,DFW,-7,-19
8/1/2018,CLT,EWR,23,19
8/1/2018,DFW,CLT,-3,-18
8/1/2018,DFW,IAD,35,52
8/1/2018,DCA,PHX,-3,-24
8/1/2018,DFW,MIA,-7,-14
8/1/2018,PBI,DFW,-3,4
8/1/2018,ORD,BNA,71,79
8/1/2018,DFW,RNO,-5,7
8/1/2018,IAH,ORD,-7,-17
8/1/2018,DFW,LGA,43,43
8/1/2018,BWI,CLT,-4,-19
8/1/2018,CHO,CLT,0,46
8/1/2018,BTV,PHL,70,69
8/1/2018,PHL,BTV,-7,-15
8/1/2018,PHL,RIC,5,12
8/1/2018,RIC,PHL,18,-3
8/1/2018,GRR,PHL,134,144
8/1/2018,PHL,GRR,0,6
8/1/2018,BDL,PHL,4,-4
8/1/2018,PHL,BDL,4,3
8/1/2018,CMH,PHL,-1,3
8/1/2018,PHL,CMH,21,-4
8/1/2018,BUF,PHL,250,233
8/1/2018,AGS,CLT,3,-14
8/1/2018,CLT,AGS,3,4
8/1/2018,ART,PHL,-8,-25
8/1/2018,PHL,ART,8,-18
8/1/2018,GSO,PHL,-3,3
8/1/2018,PHF,PHL,-1,-12
8/1/2018,PHL,PHF,-3,-1
8/1/2018,PHL,ALB,38,38
8/1/2018,CLE,PHL,-4,-15
8/1/2018,PHL,CLE,-2,-17
8/1/2018,MHT,PHL,-12,-14
8/1/2018,CLT,ROA,0,-10
8/1/2018,ROA,CLT,-4,4
8/1/2018,CLT,ROA,171,211
8/1/2018,ROA,CLT,225,229
8/1/2018,IPT,PHL,96,89
8/1/2018,PHL,IPT,53,115
8/1/2018,ROC,PHL,-11,-17
8/1/2018,MDT,PHL,27,14
8/1/2018,ISP,PHL,-7,1
8/1/2018,PHL,ISP,-5,-23
8/1/2018,PHL,SWF,83,70
8/1/2018,SWF,PHL,158,151
8/1/2018,BOS,MDT,56,53
8/1/2018,PHL,MDT,94,99
8/1/2018,BDL,PHL,53,60
8/1/2018,PHL,BDL,-5,-16
8/1/2018,MHT,PHL,-9,-25
8/1/2018,PHL,MHT,-8,-15
8/1/2018,MDT,BOS,68,71
8/1/2018,PHL,ROA,-6,-4
8/1/2018,ROA,PHL,4,-17
8/1/2018,PHL,ROC,-5,78
8/1/2018,CLT,LYH,78,86
8/1/2018,LYH,CLT,94,94
8/1/2018,PHL,RIC,-7,-16
8/1/2018,RIC,PHL,-8,-15
8/1/2018,PHL,SYR,-5,-25
8/1/2018,SYR,PHL,369,372
8/1/2018,SCE,PHL,-8,-12
8/1/2018,BNA,PHL,178,167
8/1/2018,PHL,BNA,170,183
8/1/2018,PHL,ERI,58,91
8/1/2018,PHL,MKE,-5,15
8/1/2018,MKE,PHL,-7,-25
8/1/2018,PHL,PHF,24,15
8/1/2018,BWI,PHL,-5,8
8/1/2018,PHL,BWI,-4,-28
8/1/2018,PHL,RIC,-5,-2
8/1/2018,RIC,PHL,14,-3
8/1/2018,ORF,PHL,-6,-20
8/1/2018,PHL,ORF,-6,-10
8/1/2018,CHO,PHL,8,16
8/1/2018,PHL,PWM,0,5
8/1/2018,PWM,PHL,48,52
8/1/2018,CLT,LYH,96,96
8/1/2018,LYH,CLT,-6,-9
8/1/2018,BGR,PHL,-7,5
8/1/2018,PHL,BGR,3,-7
8/1/2018,ERI,PHL,113,110
8/1/2018,PHL,ERI,-1,29
8/1/2018,ROA,PHL,-7,-8
8/1/2018,CLT,ROA,0,31
8/1/2018,ROA,CLT,131,223
8/1/2018,ABE,PHL,-11,-7
8/1/2018,MYR,PHL,-2,-13
8/1/2018,PHL,MYR,-5,0
8/1/2018,MDT,PHL,4,-2
8/1/2018,PHL,MDT,0,-12
8/1/2018,PHL,RIC,50,84
8/1/2018,BUF,PHL,-4,47
8/1/2018,PHL,BUF,4,-6
8/1/2018,ROC,PHL,-9,19
8/1/2018,MKE,PHL,75,117
8/1/2018,PHL,MKE,-4,-8
8/1/2018,MKE,PHL,1,-22
8/1/2018,PHL,MKE,-4,-8
8/1/2018,PHL,ROC,-7,-23
8/1/2018,ROC,PHL,-13,-29
8/1/2018,PHL,CAE,18,11
8/1/2018,PHL,CHO,75,78
8/1/2018,SBY,CLT,-12,-7
8/1/2018,BWI,PHL,-2,-10
8/1/2018,PHL,BWI,-2,-2
8/1/2018,PHF,PHL,-7,-14
8/1/2018,ORF,PHL,0,-3
8/1/2018,PHL,ORF,-5,-5
8/1/2018,PHL,SCE,-2,27
8/1/2018,SCE,PHL,21,39
8/1/2018,RIC,PHL,-3,10
8/1/2018,CLT,ROA,-5,-5
8/1/2018,ROA,CLT,-3,11
8/1/2018,ABE,PHL,62,54
8/1/2018,PHL,ABE,40,32
8/1/2018,MKE,PHL,10,10
8/1/2018,PHL,MKE,-9,-17
8/1/2018,PHL,SYR,2,-7
8/1/2018,SYR,PHL,2,88
8/1/2018,CLT,CHO,10,23
8/1/2018,ABE,PHL,-9,-7
8/1/2018,PHL,ABE,-4,-6
8/1/2018,FWA,PHL,-12,-28
8/1/2018,CLE,PHL,-5,-9
8/1/2018,PHL,CLE,-6,-13
8/1/2018,CLT,PHF,3,16
8/1/2018,PHL,RIC,0,14
8/1/2018,RIC,PHL,10,3
8/1/2018,PHL,ROC,-6,20
8/1/2018,PHL,RIC,-2,10
8/1/2018,CLT,SBY,237,235
8/1/2018,DTW,PHL,2,9
8/1/2018,PHL,DTW,-3,-12
8/1/2018,MHT,PHL,-12,-25
8/1/2018,PHL,MHT,-6,-9
8/1/2018,PHL,ISP,97,70
8/1/2018,CLE,PHL,23,35
8/1/2018,PHL,CLE,51,25
8/1/2018,LEX,PHL,-12,-23
8/1/2018,GSO,PHL,13,3
8/1/2018,PHL,GSO,-1,12
8/1/2018,SWF,PHL,-10,-5
8/1/2018,CLT,LYH,-3,-7
8/1/2018,LYH,CLT,-12,4
8/1/2018,PHL,ROC,20,28
8/1/2018,ITH,PHL,-4,2
8/1/2018,MDT,PHL,8,3
8/1/2018,PHL,MDT,8,15
8/1/2018,PHL,IPT,20,8
8/1/2018,ALB,PHL,-5,-8
8/1/2018,MDT,PHL,-7,-11
8/1/2018,CLT,FLO,-2,9
8/1/2018,FLO,CLT,6,11
8/1/2018,PHL,FWA,60,154
8/1/2018,MDT,PHL,-3,-9
8/1/2018,CHO,PHL,20,23
8/1/2018,MKE,PHL,-9,-8
8/1/2018,AVP,PHL,96,95
8/1/2018,PHL,AVP,83,109
8/1/2018,PHL,SCE,-3,1
8/1/2018,SCE,PHL,0,-19
8/1/2018,PHL,SCE,123,108
8/1/2018,PHL,PHF,-6,-19
8/1/2018,SAV,PHL,84,82
8/1/2018,IPT,PHL,10,6
8/1/2018,PHL,BUF,-7,-8
8/1/2018,SBY,CLT,-14,-9
8/1/2018,PHL,BUF,157,137
8/1/2018,CLT,TRI,21,61
8/1/2018,TRI,CLT,58,73
8/1/2018,ALB,PHL,11,25
8/1/2018,PHL,ALB,-2,1
8/1/2018,CLT,ROA,225,229
8/1/2018,CLT,EWN,14,18
8/1/2018,EWN,CLT,32,58
8/1/2018,CLT,FLO,10,12
8/1/2018,FLO,CLT,28,30
8/1/2018,LEX,PHL,-6,31
8/1/2018,PHL,LEX,-9,1
8/1/2018,PHL,RIC,3,-6
8/1/2018,RIC,PHL,66,68
8/1/2018,CAE,CLT,46,45
8/1/2018,CLT,CAE,44,44
8/1/2018,AVP,PHL,-12,-19
8/1/2018,PHL,ABE,61,55
8/1/2018,PHL,SWF,-6,-34
8/1/2018,AVP,PHL,-9,-18
8/1/2018,PHL,AVP,-7,3
8/1/2018,PHL,SCE,-1,6
8/1/2018,SCE,PHL,-9,14
8/1/2018,BDL,PHL,-8,-18
8/1/2018,PHL,BDL,-6,-24
8/1/2018,CLT,FLO,254,251
8/1/2018,PHL,SBY,1,-18
8/1/2018,SBY,PHL,67,57
8/1/2018,PHL,ROC,0,3
8/1/2018,ROC,PHL,5,-12
8/1/2018,BNA,PHL,-1,-17
8/1/2018,PHL,BNA,-5,-5
8/1/2018,SBY,PHL,16,-1
8/1/2018,CHS,PHL,200,194
8/1/2018,PHL,CHS,182,208
8/1/2018,PHL,ROA,26,25
8/1/2018,ART,PHL,-1,-7
8/1/2018,PHL,PWM,-7,-26
8/1/2018,PWM,PHL,-5,1
8/1/2018,ISP,PHL,-6,-2
8/1/2018,PHL,CHO,-2,-3
8/1/2018,ITH,PHL,8,-4
8/1/2018,PHL,ITH,-4,0
8/1/2018,CLE,PHL,-12,-19
8/1/2018,ABE,PHL,46,37
8/1/2018,PHL,ABE,60,60
8/1/2018,FWA,PHL,125,120
8/1/2018,PHL,FWA,47,72
8/1/2018,PHL,CLE,55,45
8/1/2018,PHL,SYR,-2,9
8/1/2018,SYR,PHL,10,25
8/1/2018,ITH,PHL,0,-3
8/1/2018,PHL,ITH,-6,6
8/1/2018,PHL,ITH,37,35
8/1/2018,LEX,PHL,8,9
8/1/2018,PHL,LEX,-3,-2
8/1/2018,ISP,PHL,77,62
8/1/2018,PHL,ISP,48,52
8/1/2018,IPT,PHL,55,55
8/1/2018,PHL,IPT,36,60
8/1/2018,ROA,CLT,-9,-14
8/1/2018,BUF,PHL,123,118
8/1/2018,PHL,BUF,46,74
8/1/2018,MYR,PHL,83,73
8/1/2018,PHL,MYR,-4,-13
8/1/2018,PHL,ROC,-4,1
8/1/2018,ROC,PHL,115,95
8/1/2018,FLO,CLT,-2,17
8/1/2018,ORF,PHL,-15,-25
8/1/2018,PHL,ORF,-9,-20
8/1/2018,ALB,PHL,-12,-23
8/1/2018,PHL,ALB,-7,-5
8/1/2018,LAX,SMF,-7,-4
8/1/2018,SMF,LAX,-9,-8
8/1/2018,LAX,OMA,-1,-6
8/1/2018,OMA,LAX,-1,3
8/1/2018,LAX,RNO,0,-3
8/1/2018,LAX,SMF,-6,-13
8/1/2018,SMF,LAX,-5,-12
8/1/2018,LAX,SJC,-1,0
8/1/2018,SJC,LAX,-1,-14
8/1/2018,LAX,SFO,-4,-8
8/1/2018,SFO,LAX,-4,-12
8/1/2018,RNO,LAX,-10,-24
8/1/2018,LAX,OKC,-5,-12
8/1/2018,OKC,LAX,-6,-17
8/1/2018,LAX,SFO,-3,2
8/1/2018,SFO,LAX,-10,-24
8/1/2018,ELP,LAX,-4,-20
8/1/2018,LAX,ELP,-3,-2
8/1/2018,LAX,RNO,-7,6
8/1/2018,RNO,LAX,1,-6
8/1/2018,LAX,XNA,-2,-2
8/1/2018,XNA,LAX,-4,-17
8/1/2018,LAX,ABQ,-5,-8
8/1/2018,LAX,SJC,-6,-7
8/1/2018,SJC,LAX,-3,-15
8/1/2018,LAX,SFO,0,-10
8/1/2018,SFO,LAX,-7,-34
8/1/2018,ABQ,LAX,-10,-21
8/1/2018,LAX,SJC,-3,-9
8/1/2018,SJC,LAX,-7,-10
8/1/2018,LAX,PDX,-4,-14
8/1/2018,PDX,LAX,59,80
8/1/2018,LAX,SFO,-5,-18
8/1/2018,SFO,LAX,-2,-14
8/1/2018,LAX,SFO,-3,-7
8/1/2018,SFO,LAX,-5,-16
8/1/2018,LAX,SAN,-1,-7
8/1/2018,SAN,LAX,-8,-15
8/1/2018,LAX,SLC,-7,-15
8/1/2018,SLC,LAX,-3,-5
8/1/2018,SJC,LAX,-6,-2
8/1/2018,LAX,SEA,-2,-14
8/1/2018,LAX,SMF,-1,-2
8/1/2018,SMF,LAX,-1,-11
8/1/2018,LAX,SFO,-8,-23
8/1/2018,SFO,LAX,-5,-12
8/1/2018,LAX,SFO,-5,2
8/1/2018,SFO,LAX,1,4
8/1/2018,LAX,ELP,-4,-6
8/1/2018,LAX,SAN,-2,3
8/1/2018,LAX,PDX,-2,-3
8/1/2018,LAX,SFO,-7,-24
8/1/2018,SFO,LAX,-5,-16
8/1/2018,SEA,LAX,556,543
8/1/2018,LAX,SEA,21,34
8/1/2018,SEA,LAX,31,29
8/1/2018,LAX,SEA,-1,-14
8/1/2018,SEA,LAX,-16,-21
8/1/2018,LAX,SEA,-6,-27
8/1/2018,SEA,LAX,-6,-7
8/1/2018,PDX,LAX,-1,-7
8/1/2018,OKC,LAX,-6,-13
8/1/2018,LAX,SEA,-5,19
8/1/2018,SEA,LAX,10,24
8/1/2018,LAX,SJC,-3,-8
8/1/2018,SJC,LAX,-9,-17
8/1/2018,LAX,SAT,13,14
8/1/2018,SAT,LAX,12,9
8/1/2018,DEN,LAX,25,14
8/1/2018,SAN,LAX,-7,-5
8/1/2018,LAX,TUS,-6,-9
8/1/2018,TUS,LAX,-16,-17
8/1/2018,LAX,RNO,-3,-8
8/1/2018,RNO,LAX,-1,-13
8/1/2018,LAX,SMF,-2,-5
8/1/2018,SFO,LAX,-6,-21
8/1/2018,LAX,OKC,-8,13
8/1/2018,LAX,SAN,-6,-7
8/1/2018,SAN,LAX,-8,-7
8/1/2018,SAT,LAX,-5,-20
8/1/2018,ELP,LAX,-5,-17
8/1/2018,ABQ,LAX,-7,-22
8/1/2018,LAX,ABQ,-8,-22
8/1/2018,LAX,SFO,-3,-17
8/1/2018,SFO,LAX,-4,-14
8/1/2018,LAX,SFO,5,4
8/1/2018,LAX,SAT,-7,-10
8/1/2018,DEN,LAX,-4,-18
8/1/2018,LAX,DEN,-3,-13
8/1/2018,LAX,PDX,-8,-18
8/1/2018,PDX,LAX,-9,-15
8/1/2018,LAX,SAN,1,18
8/1/2018,SAN,LAX,27,17
8/1/2018,LAX,DEN,-4,-6
8/1/2018,SMF,LAX,-8,-29
8/1/2018,LAX,SJC,-3,19
8/1/2018,IAH,LAX,-9,7
8/1/2018,LAX,IAH,13,17
8/1/2018,DCA,PVD,-14,-26
8/1/2018,DCA,CLE,107,96
8/1/2018,RDU,DCA,9,16
8/1/2018,LGA,BUF,11,8
8/1/2018,CLE,MSP,-6,-8
8/1/2018,MSP,CLE,-4,-12
8/1/2018,RIC,LGA,38,97
8/1/2018,JFK,BGR,130,136
8/1/2018,LGA,CVG,-6,20
8/1/2018,TYS,ATL,-4,-11
8/1/2018,CHA,LGA,-3,-11
8/1/2018,ATL,TLH,21,16
8/1/2018,BWI,CVG,6,10
8/1/2018,CVG,BWI,-1,-9
8/1/2018,MSP,PIT,-4,13
8/1/2018,XNA,LGA,97,89
8/1/2018,RIC,LGA,-8,-4
8/1/2018,DSM,MSP,-5,15
8/1/2018,MSP,DSM,7,-2
8/1/2018,BTV,JFK,-5,2
8/1/2018,ATL,GNV,-3,-8
8/1/2018,ATL,FAY,18,14
8/1/2018,FAY,ATL,21,24
8/1/2018,BGR,LGA,-5,-14
8/1/2018,CVG,MSP,-6,-8
8/1/2018,DTW,BTV,2,1
8/1/2018,RIC,DTW,14,11
8/1/2018,LGA,CVG,66,85
8/1/2018,JFK,CLE,-8,-22
8/1/2018,ATL,TYS,-4,-6
8/1/2018,TYS,ATL,-10,-6
8/1/2018,DCA,JFK,46,28
8/1/2018,PIT,DTW,-3,-8
8/1/2018,MSN,MSP,-5,-20
8/1/2018,RIC,LGA,-17,-12
8/1/2018,DTW,JFK,-4,-9
8/1/2018,MSN,MSP,-6,-14
8/1/2018,MSP,MSN,-3,-11
8/1/2018,SYR,DTW,-1,-11
8/1/2018,RDU,PHL,39,44
8/1/2018,IND,RDU,39,31
8/1/2018,RDU,IND,26,18
8/1/2018,PHL,RDU,41,21
8/1/2018,DFW,MSP,61,49
8/1/2018,MSP,DFW,68,58
8/1/2018,JFK,DTW,174,138
8/1/2018,DCA,JFK,179,171
8/1/2018,MCI,BOS,76,63
8/1/2018,MSP,XNA,-5,-25
8/1/2018,BOS,JFK,-6,1
8/1/2018,ATL,CRW,-2,-1
8/1/2018,CRW,ATL,9,8
8/1/2018,ATL,CRW,78,79
8/1/2018,CRW,ATL,78,70
8/1/2018,MGM,ATL,56,56
8/1/2018,LGA,ORF,149,172
8/1/2018,LGA,STL,10,-4
8/1/2018,EWR,MSP,17,14
8/1/2018,MSP,EWR,-5,25
8/1/2018,GRR,LGA,-7,-12
8/1/2018,LGA,ORF,-4,-12
8/1/2018,DSM,MSP,-3,-5
8/1/2018,JFK,BWI,-2,8
8/1/2018,OMA,LGA,-3,16
8/1/2018,DTW,DSM,1,-2
8/1/2018,DTW,SAV,-7,-8
8/1/2018,LGA,STL,-5,-25
8/1/2018,ATL,AVL,-5,14
8/1/2018,AVL,ATL,-1,6
8/1/2018,JFK,DCA,1,1
8/1/2018,BWI,JFK,54,33
8/1/2018,ATL,MGM,13,21
8/1/2018,MCI,LGA,-4,-13
8/1/2018,MSY,LGA,-7,-8
8/1/2018,PIT,LGA,-13,3
8/1/2018,JFK,DCA,-5,-4
8/1/2018,LGA,MVY,-6,4
8/1/2018,LGA,PWM,1,-30
8/1/2018,BWI,JFK,26,14
8/1/2018,BOS,JFK,-3,-9
8/1/2018,DFW,MSP,-4,-10
8/1/2018,MSP,DFW,-2,-7
8/1/2018,DSM,MSP,-3,-3
8/1/2018,MSP,DSM,-1,-16
8/1/2018,ATL,TRI,47,98
8/1/2018,TRI,ATL,93,87
8/1/2018,LGA,SYR,116,155
8/1/2018,STL,LGA,-10,-9
8/1/2018,ORF,LGA,-12,-9
8/1/2018,DSM,DTW,-8,-15
8/1/2018,DTW,DSM,-7,-14
8/1/2018,BOS,JFK,245,250
8/1/2018,LGA,CHO,185,192
8/1/2018,DTW,CVG,16,12
8/1/2018,MSP,DSM,45,75
8/1/2018,MHT,LGA,-10,-19
8/1/2018,GSP,LGA,-3,-12
8/1/2018,IAD,JFK,-6,-23
8/1/2018,IAH,DTW,-7,-20
8/1/2018,JFK,ORD,18,28
8/1/2018,BTV,LGA,12,19
8/1/2018,ATL,TRI,-3,-12
8/1/2018,TRI,ATL,-11,-12
8/1/2018,AVP,DTW,31,23
8/1/2018,DTW,AVP,1,33
8/1/2018,CVG,DTW,-4,-17
8/1/2018,DFW,MSP,-7,-28
8/1/2018,MSP,DFW,-6,-8
8/1/2018,ATL,AVL,-4,-6
8/1/2018,AVL,ATL,-3,-1
8/1/2018,LGA,PWM,727,724
8/1/2018,IAD,JFK,192,161
8/1/2018,CLE,LGA,207,194
8/1/2018,CVG,PHL,-4,-11
8/1/2018,PHL,CVG,-5,-6
8/1/2018,JFK,PWM,100,101
8/1/2018,MCI,LGA,-4,-8
8/1/2018,CVG,DFW,-2,-3
8/1/2018,IND,RDU,16,5
8/1/2018,MGM,ATL,-10,-23
8/1/2018,ATL,ILM,-1,-8
8/1/2018,ILM,ATL,-7,1
8/1/2018,JFK,CLE,215,275
8/1/2018,TYS,DTW,47,33
8/1/2018,ATL,LNK,150,145
8/1/2018,BTV,LGA,153,138
8/1/2018,JFK,RDU,-8,11
8/1/2018,AGS,ATL,171,170
8/1/2018,ATL,AGS,196,188
8/1/2018,DTW,PIT,-4,-8
8/1/2018,PIT,DTW,-5,-15
8/1/2018,BDL,CVG,1,-8
8/1/2018,CVG,BDL,-8,-17
8/1/2018,JFK,RIC,-8,6
8/1/2018,JFK,PIT,-7,-4
8/1/2018,LGA,CLE,-13,-25
8/1/2018,PIT,MSP,-6,12
8/1/2018,DSM,MSP,19,60
8/1/2018,MSP,DSM,39,36
8/1/2018,AGS,ATL,17,16
8/1/2018,ATL,AGS,-2,17
8/1/2018,LGA,GSP,116,113
8/1/2018,DTW,EVV,-4,-1
8/1/2018,EVV,DTW,-6,-3
8/1/2018,CLE,DTW,-10,-11
8/1/2018,TYS,DTW,-6,-26
8/1/2018,ATL,CAE,57,55
8/1/2018,CAE,ATL,53,75
8/1/2018,MSP,CVG,-6,-16
8/1/2018,AVP,DTW,-9,-11
8/1/2018,CLE,JFK,-7,-23
8/1/2018,SHV,ATL,-3,-10
8/1/2018,ATL,ATW,-3,-30
8/1/2018,ATW,ATL,37,40
8/1/2018,JFK,SAV,-5,-11
8/1/2018,JFK,DTW,-9,-6
8/1/2018,ATL,CAK,90,88
8/1/2018,CAK,ATL,92,90
8/1/2018,EWR,CVG,189,211
8/1/2018,ORF,LGA,-2,-11
8/1/2018,CAE,LGA,-6,-13
8/1/2018,DTW,IND,30,32
8/1/2018,JFK,CVG,210,240
8/1/2018,BWI,JFK,141,160
8/1/2018,LGA,CLE,-7,-33
8/1/2018,LGA,BTV,-2,58
8/1/2018,ATL,MGM,-7,10
8/1/2018,ATL,TUL,48,31
8/1/2018,TUL,ATL,19,11
8/1/2018,TRI,ATL,4,2
8/1/2018,EWR,RDU,51,47
8/1/2018,ATL,CRW,-1,33
8/1/2018,CRW,ATL,48,57
8/1/2018,DTW,CLE,3,3
8/1/2018,BTV,JFK,29,45
8/1/2018,JFK,CLE,-7,-14
8/1/2018,MSY,JFK,161,160
8/1/2018,CVG,DTW,84,79
8/1/2018,LGA,BUF,154,166
8/1/2018,STL,LGA,-7,-23
8/1/2018,GSO,LGA,-6,-13
8/1/2018,MSP,CVG,54,68
8/1/2018,LEX,ATL,-5,-12
8/1/2018,EWR,DTW,80,86
8/1/2018,CLE,BDL,-4,22
8/1/2018,CVG,EWR,189,196
8/1/2018,DTW,IND,-3,-2
8/1/2018,IND,DTW,-2,-4
8/1/2018,SYR,DTW,22,11
8/1/2018,RDU,JFK,-4,-24
8/1/2018,TLH,ATL,-7,-11
8/1/2018,ATL,TYS,29,31
8/1/2018,CHO,LGA,-5,-4
8/1/2018,CVG,EWR,-2,-6
8/1/2018,JFK,RIC,-5,1
8/1/2018,ATL,CRW,30,24
8/1/2018,CRW,ATL,30,25
8/1/2018,ATL,TLH,175,205
8/1/2018,TLH,ATL,213,195
8/1/2018,JFK,BOS,-6,-1
8/1/2018,BOS,JFK,191,176
8/1/2018,DTW,TVC,-9,-18
8/1/2018,TVC,DTW,-12,-21
8/1/2018,ATL,FAY,-4,-12
8/1/2018,FAY,ATL,-8,-6
8/1/2018,BUF,LGA,-2,-5
8/1/2018,DCA,JFK,-2,-26
8/1/2018,BGR,LGA,-8,-12
8/1/2018,LGA,BGR,-5,-15
8/1/2018,ATL,EVV,-4,-15
8/1/2018,EVV,ATL,-8,-14
8/1/2018,LGA,ORF,-10,-35
8/1/2018,ORD,JFK,-4,-14
8/1/2018,BUF,JFK,-5,-9
8/1/2018,AVL,ATL,-5,1
8/1/2018,LGA,STL,104,109
8/1/2018,JFK,BWI,25,23
8/1/2018,CVG,ORD,-6,-18
8/1/2018,ORD,CVG,-11,-14
8/1/2018,BUF,JFK,-4,-3
8/1/2018,CVG,RDU,30,18
8/1/2018,LGA,CHA,118,120
8/1/2018,ATL,MGM,86,112
8/1/2018,MGM,ATL,116,118
8/1/2018,IAH,MSP,-7,17
8/1/2018,MSP,IAH,-5,-12
8/1/2018,ORF,LGA,-4,-19
8/1/2018,BOS,JAX,56,71
8/1/2018,LGA,BTV,173,179
